average,date,highest,lowest,order_count,volume,type_id
62471.6,2025-01-03,186400.0,507.4,3,3,63773
507.4,2025-01-04,507.4,507.4,1,1,63773
92953.7,2025-01-05,185400.0,507.4,2,2,63773
3809.03,2025-01-06,185400.0,507.4,5,56,63773
92953.65,2025-01-07,185400.0,507.3,2,2,63773
507.3,2025-01-09,507.3,507.3,1,1,63773
183416.67,2025-01-10,183600.0,183400.0,3,12,63773
150761.6,2025-01-11,189900.0,508.0,3,5,63773
508.0,2025-01-12,508.0,508.0,1,1,63773
507.3,2025-01-14,507.3,507.3,1,1,63773
2100.0,2025-01-18,2100.0,2100.0,1,1,63773
2100.0,2025-01-20,2100.0,2100.0,1,1,63773
95203.65,2025-01-21,189900.0,507.3,2,2,63773
2100.0,2025-01-22,2100.0,2100.0,1,1,63773
127300.0,2025-01-23,189900.0,2100.0,5,6,63773
48651.83,2025-01-24,189900.0,2100.0,4,4,63773
96000.0,2025-01-25,189900.0,2100.0,2,2,63773
2100.0,2025-01-28,2100.0,2100.0,1,2,63773
2101.0,2025-01-31,2101.0,2101.0,3,3,63773
96000.5,2025-02-01,189900.0,2101.0,2,2,63773
189900.0,2025-02-02,189900.0,189900.0,1,1,63773
127300.33,2025-02-05,189900.0,2101.0,3,3,63773
91005.0,2025-02-06,179000.0,3010.0,2,2,63773
179000.0,2025-02-07,179000.0,179000.0,1,2,63773
51000.0,2025-02-08,51000.0,51000.0,1,1,63773
51000.0,2025-02-09,51000.0,51000.0,1,1,63773
51010.0,2025-02-10,51010.0,51010.0,1,1,63773
51012.86,2025-02-11,51020.0,51010.0,2,7,63773
507.2,2025-02-12,507.2,507.2,1,1,63773
51010.0,2025-02-13,51010.0,51010.0,2,2,63773
51010.0,2025-02-14,51010.0,51010.0,2,2,63773
114937.86,2025-02-15,179000.0,69160.0,4,14,63773
189900.0,2025-02-16,189900.0,189900.0,1,1,63773
189900.0,2025-02-17,189900.0,189900.0,1,1,63773
24043.13,2025-02-22,71115.0,507.2,3,6,63773
89000.0,2025-02-23,89000.0,89000.0,1,8,63773
89000.0,2025-02-24,89000.0,89000.0,2,191,63773
76000.0,2025-02-25,81110.0,55560.0,3,5,63773
55560.0,2025-02-26,55560.0,55560.0,3,3,63773
55560.0,2025-02-27,55560.0,55560.0,1,46,63773
55560.0,2025-02-28,55560.0,55560.0,3,3,63773
55560.0,2025-03-01,55560.0,55560.0,3,3,63773
55560.0,2025-03-02,55560.0,55560.0,3,18,63773
55560.0,2025-03-03,55560.0,55560.0,1,1,63773
55560.0,2025-03-06,55560.0,55560.0,1,1,63773
55570.0,2025-03-07,55570.0,55570.0,1,1,63773
55560.0,2025-03-08,55560.0,55560.0,1,1,63773
55560.0,2025-03-09,55560.0,55560.0,1,1,63773
3948.75,2025-03-13,55560.0,508.0,3,64,63773
508.0,2025-03-15,508.0,508.0,1,1,63773
508.0,2025-03-17,508.0,508.0,1,1,63773
4509.0,2025-03-18,4509.0,4509.0,1,8,63773
508.1,2025-03-20,508.1,508.1,1,1,63773
10000169.37,2025-03-21,15000000.0,508.1,3,3,63773
508.1,2025-03-23,508.1,508.1,2,2,63773
150000.0,2025-03-25,150000.0,150000.0,1,9,63773
150000.0,2025-03-26,150000.0,150000.0,1,1,63773
509.0,2025-03-27,509.0,509.0,1,1,63773
509.2,2025-03-28,509.2,509.2,1,1,63773
509.2,2025-03-29,509.2,509.2,7,8,63773
509.1,2025-03-30,509.1,509.1,3,3,63773
509.1,2025-04-01,509.1,509.1,1,1,63773
509.1,2025-04-03,509.1,509.1,1,1,63773
509.1,2025-04-05,509.1,509.1,1,1,63773
509.1,2025-04-06,509.1,509.1,3,5,63773
509.1,2025-04-07,509.1,509.1,2,2,63773
2667006.07,2025-04-08,8000000.0,509.1,3,3,63773
1250.0,2025-04-09,1250.0,1250.0,1,4,63773
1250.0,2025-04-10,1250.0,1250.0,1,1,63773
1250.0,2025-04-11,1250.0,1250.0,1,1,63773
7495625.0,2025-04-12,14990000.0,1250.0,2,2,63773
1250.0,2025-04-14,1250.0,1250.0,1,1,63773
1250.0,2025-04-17,1250.0,1250.0,2,2,63773
1250.0,2025-04-18,1250.0,1250.0,1,1,63773
1250.0,2025-04-19,1250.0,1250.0,1,1,63773
1250.0,2025-04-20,1250.0,1250.0,2,2,63773
1250.0,2025-04-22,1250.0,1250.0,2,2,63773
1250.0,2025-04-24,1250.0,1250.0,2,2,63773
1250.0,2025-04-25,1250.0,1250.0,1,1,63773
1250.0,2025-04-26,1250.0,1250.0,3,3,63773
1251.0,2025-04-28,1251.0,1251.0,1,1,63773
1251.0,2025-04-29,1251.0,1251.0,1,1,63773
1251.0,2025-05-03,1251.0,1251.0,2,2,63773
1251.0,2025-05-07,1251.0,1251.0,1,1,63773
1252.0,2025-05-10,1252.0,1252.0,1,1,63773
1252.0,2025-05-11,1252.0,1252.0,1,1,63773
1333.0,2025-05-13,1333.0,1333.0,1,1,63773
1333.0,2025-05-14,1333.0,1333.0,2,2,63773
1333.0,2025-05-15,1333.0,1333.0,1,1,63773
1333.0,2025-05-16,1333.0,1333.0,1,1,63773
1333.0,2025-05-17,1333.0,1333.0,2,2,63773
1333.0,2025-05-18,1333.0,1333.0,3,3,63773
1333.0,2025-05-19,1333.0,1333.0,2,2,63773
1333.0,2025-05-20,1333.0,1333.0,2,2,63773
1333.0,2025-05-21,1333.0,1333.0,1,1,63773
1333.0,2025-05-22,1333.0,1333.0,1,1,63773
1412.0,2025-05-23,1412.0,1412.0,2,2,63773
1412.33,2025-05-24,1413.0,1412.0,3,3,63773
1412.0,2025-05-25,1412.0,1412.0,2,4,63773
1412.0,2025-05-26,1412.0,1412.0,1,1,63773
1412.0,2025-05-27,1412.0,1412.0,2,2,63773
1412.0,2025-05-29,1412.0,1412.0,3,3,63773
1412.0,2025-05-30,1412.0,1412.0,1,1,63773
1412.0,2025-05-31,1412.0,1412.0,3,3,63773
1412.0,2025-06-01,1412.0,1412.0,1,1,63773
1412.33,2025-06-02,1413.0,1412.0,3,3,63773
1150000.0,2025-06-03,1150000.0,1150000.0,2,2,63773
1412.0,2025-06-04,1412.0,1412.0,2,2,63773
1412.0,2025-06-05,1412.0,1412.0,5,5,63773
9893804.0,2025-06-07,14840000.0,1412.0,3,3,63773
2501206.0,2025-06-08,5001000.0,1412.0,2,2,63773
23500.0,2025-06-09,90000.0,1333.0,4,4,63773
1433.0,2025-06-10,1433.0,1433.0,2,2,63773
1433.0,2025-06-12,1433.0,1433.0,3,3,63773
1433.0,2025-06-13,1433.0,1433.0,1,1,63773
1433.0,2025-06-14,1433.0,1433.0,2,2,63773
500955.33,2025-06-15,1500000.0,1433.0,3,3,63773
1433.0,2025-06-16,1433.0,1433.0,2,2,63773
1433.0,2025-06-18,1433.0,1433.0,2,2,63773
1433.0,2025-06-20,1433.0,1433.0,1,1,63773
1433.0,2025-06-21,1433.0,1433.0,2,2,63773
1226075.0,2025-06-22,4900000.0,1433.0,4,4,63773
1433.0,2025-06-24,1433.0,1433.0,1,1,63773
1433.0,2025-06-25,1433.0,1433.0,1,7,63773
16870.0,2024-05-01,16870.0,16870.0,6,6,63774
16930.82,2024-05-03,16940.0,16930.0,3,49,63774
16950.0,2024-05-04,16950.0,16950.0,1,1,63774
16980.0,2024-05-05,16980.0,16980.0,1,2,63774
17040.0,2024-05-07,17040.0,17040.0,3,6,63774
228181.43,2024-05-08,1495000.0,17045.0,5,7,63774
756030.0,2024-05-09,1495000.0,17060.0,2,2,63774
202353.33,2024-05-10,295000.0,17060.0,3,3,63774
495083.33,2024-05-11,1495000.0,295100.0,2,6,63774
72688.0,2024-05-12,295000.0,17110.0,3,5,63774
17122.5,2024-05-13,17130.0,17120.0,3,4,63774
17120.0,2024-05-14,17120.0,17120.0,1,1,63774
17150.0,2024-05-17,17150.0,17150.0,1,2,63774
278455.56,2024-05-18,1193000.0,17160.0,5,9,63774
17150.0,2024-05-19,17150.0,17150.0,5,5,63774
409120.0,2024-05-20,1193000.0,17180.0,2,3,63774
17190.0,2024-05-22,17190.0,17190.0,1,1,63774
18030.0,2024-05-23,18050.0,18010.0,2,2,63774
18055.0,2024-05-24,18100.0,18010.0,2,2,63774
20100.0,2024-05-25,20100.0,20100.0,5,5,63774
20100.0,2024-05-26,20100.0,20100.0,2,6,63774
20000.0,2024-05-27,20000.0,20000.0,3,6,63774
20000.0,2024-05-28,20000.0,20000.0,1,1,63774
21120.0,2024-05-29,21120.0,21120.0,2,2,63774
21160.0,2024-05-30,21160.0,21160.0,1,1,63774
21170.0,2024-05-31,21170.0,21170.0,3,3,63774
22304.86,2024-06-04,22330.0,22220.0,4,35,63774
22275.0,2024-06-05,22330.0,22220.0,2,2,63774
22300.0,2024-06-06,22340.0,22220.0,3,3,63774
1094000.0,2024-06-07,1094000.0,1094000.0,2,4,63774
22340.0,2024-06-08,22340.0,22340.0,1,1,63774
1093000.0,2024-06-11,1093000.0,1093000.0,1,10,63774
22420.0,2024-06-12,22420.0,22420.0,2,2,63774
22468.75,2024-06-13,22470.0,22460.0,4,8,63774
700000.0,2024-06-14,700000.0,700000.0,1,1,63774
22506.67,2024-06-15,22520.0,22500.0,3,3,63774
399510.0,2024-06-16,776500.0,22520.0,2,2,63774
22499.12,2024-06-17,22510.0,22490.0,9,34,63774
22500.0,2024-06-18,22500.0,22500.0,4,4,63774
450000.0,2024-06-22,450000.0,450000.0,1,1,63774
215036.67,2024-06-24,600000.0,22555.0,3,3,63774
22560.0,2024-06-25,22560.0,22560.0,1,10,63774
22560.0,2024-06-26,22560.0,22560.0,1,1,63774
22579.09,2024-06-30,22590.0,22560.0,2,11,63774
22570.0,2024-07-02,22570.0,22570.0,2,3,63774
22570.0,2024-07-03,22570.0,22570.0,2,2,63774
22565.0,2024-07-05,22570.0,22560.0,2,2,63774
162000.0,2024-07-07,650000.0,40000.0,3,5,63774
40010.0,2024-07-11,40010.0,40010.0,1,29,63774
40010.0,2024-07-13,40010.0,40010.0,1,7,63774
40020.0,2024-07-14,40020.0,40020.0,1,12,63774
192247.5,2024-07-15,648900.0,40030.0,4,4,63774
204997.5,2024-07-17,699900.0,40030.0,4,4,63774
40024.71,2024-07-19,40030.0,40020.0,2,17,63774
40007.5,2024-07-21,40020.0,40000.0,3,8,63774
26593.55,2024-07-22,40000.0,22720.0,3,62,63774
22560.0,2024-07-24,22560.0,22560.0,1,1,63774
22560.0,2024-07-25,22560.0,22560.0,6,6,63774
15307.15,2024-07-26,22560.0,0.01,6,28,63774
149746.16,2024-07-27,648900.0,0.01,4,13,63774
200.01,2024-07-28,1000.0,0.01,2,5,63774
93642.86,2024-07-29,648900.0,1100.0,2,7,63774
1057.14,2024-07-31,1100.0,1000.0,3,7,63774
59900.09,2024-08-02,648900.0,1000.0,4,11,63774
1050.0,2024-08-03,1050.0,1050.0,1,3,63774
1110.5,2024-08-04,1111.0,1110.0,2,2,63774
1204.0,2024-08-05,1204.0,1204.0,1,1,63774
1206.0,2024-08-06,1206.0,1206.0,2,2,63774
648900.0,2024-08-07,648900.0,648900.0,1,1,63774
325101.5,2024-08-08,648900.0,1303.0,2,2,63774
648900.0,2024-08-11,648900.0,648900.0,1,1,63774
650000.0,2024-08-13,650000.0,650000.0,1,1,63774
2103.0,2024-08-14,2103.0,2103.0,2,2,63774
275000.0,2024-08-15,650000.0,150000.0,3,4,63774
650000.0,2024-08-16,650000.0,650000.0,2,7,63774
2501.0,2024-08-17,2501.0,2501.0,2,9,63774
2602.0,2024-08-20,2602.0,2602.0,1,1,63774
2800.0,2024-08-21,2800.0,2800.0,1,1,63774
2801.0,2024-08-22,2801.0,2801.0,1,1,63774
598600.33,2024-08-23,896450.0,2901.0,3,3,63774
50020.0,2024-08-24,50020.0,50020.0,1,1,63774
50107.14,2024-08-25,50110.0,50100.0,6,7,63774
12420.0,2024-08-26,50100.0,3000.0,5,5,63774
84690.63,2024-08-27,600000.0,50340.0,3,16,63774
31500.5,2024-08-28,60000.0,3001.0,2,2,63774
598800.0,2024-08-29,598800.0,598800.0,1,1,63774
4000.0,2024-08-30,4000.0,4000.0,1,1,63774
70200.0,2024-08-31,70200.0,70200.0,2,2,63774
314740.0,2024-09-01,496800.0,41650.0,3,5,63774
284850.0,2024-09-02,489600.0,80100.0,2,2,63774
80110.0,2024-09-03,80110.0,80110.0,1,1,63774
80110.0,2024-09-04,80110.0,80110.0,1,1,63774
159636.67,2024-09-05,199400.0,80110.0,3,3,63774
80180.0,2024-09-10,80180.0,80180.0,1,1,63774
80185.0,2024-09-11,80190.0,80180.0,2,2,63774
80170.0,2024-09-12,80170.0,80170.0,2,2,63774
341000.0,2024-09-13,489000.0,193000.0,2,2,63774
193000.0,2024-09-14,193000.0,193000.0,1,1,63774
80170.0,2024-09-15,80170.0,80170.0,2,2,63774
103113.33,2024-09-16,149000.0,80170.0,3,3,63774
80170.0,2024-09-17,80170.0,80170.0,2,2,63774
80170.0,2024-09-19,80170.0,80170.0,1,1,63774
144994.0,2024-09-20,149000.0,80170.0,4,5,63774
134085.56,2024-09-21,150000.0,80170.0,4,18,63774
14728.07,2024-09-23,197800.0,1401.0,4,15,63774
90528.0,2024-09-24,150000.0,1320.0,3,5,63774
129824.0,2024-09-25,150000.0,1320.0,5,5,63774
1320.0,2024-09-26,1320.0,1320.0,1,1,63774
150508.51,2024-09-27,197800.0,150000.0,2,94,63774
100655.0,2024-09-28,200000.0,1310.0,2,2,63774
1310.0,2024-09-29,1310.0,1310.0,1,9,63774
1000.0,2024-10-09,1000.0,1000.0,1,1,63774
1111.0,2024-10-10,1111.0,1111.0,1,1,63774
1111.0,2024-10-11,1111.0,1111.0,2,4,63774
1111.0,2024-10-12,1111.0,1111.0,1,1,63774
1111.0,2024-10-13,1111.0,1111.0,2,2,63774
1200.0,2024-10-14,1200.0,1200.0,2,2,63774
1201.0,2024-10-15,1201.0,1201.0,1,1,63774
1205.0,2024-10-16,1205.0,1205.0,4,4,63774
198725.42,2024-10-17,200000.0,1205.0,6,12,63774
25000.0,2024-10-18,25000.0,25000.0,1,4,63774
1211.0,2024-10-19,1211.0,1211.0,2,2,63774
1211.0,2024-10-20,1211.0,1211.0,1,1,63774
194900.0,2024-10-24,194900.0,194900.0,1,1,63774
1212.0,2024-10-25,1212.0,1212.0,1,1,63774
195000.0,2024-10-26,195000.0,195000.0,1,2,63774
1212.0,2024-10-27,1212.0,1212.0,1,1,63774
202173.91,2024-10-29,250000.0,200000.0,3,23,63774
1216.0,2024-10-30,1216.0,1216.0,1,1,63774
190000.0,2024-11-01,190000.0,190000.0,1,1,63774
1217.0,2024-11-02,1217.0,1217.0,2,5,63774
1217.0,2024-11-03,1217.0,1217.0,1,1,63774
195000.0,2024-11-04,195000.0,195000.0,3,12,63774
195000.0,2024-11-05,195000.0,195000.0,1,5,63774
195000.0,2024-11-08,195000.0,195000.0,1,1,63774
1220.0,2024-11-09,1220.0,1220.0,1,10,63774
1224.0,2024-11-10,1224.0,1224.0,1,1,63774
156244.8,2024-11-11,195000.0,1224.0,8,10,63774
98112.0,2024-11-12,195000.0,1224.0,2,2,63774
75612.0,2024-11-13,150000.0,1224.0,2,2,63774
1224.0,2024-11-14,1224.0,1224.0,1,4,63774
1224.0,2024-11-15,1224.0,1224.0,2,3,63774
195000.0,2024-11-16,195000.0,195000.0,1,1,63774
1224.0,2024-11-17,1224.0,1224.0,12,12,63774
65782.67,2024-11-19,194900.0,1224.0,3,3,63774
1224.0,2024-11-20,1224.0,1224.0,15,15,63774
98112.0,2024-11-22,195000.0,1224.0,2,2,63774
1230.0,2024-11-23,1230.0,1230.0,1,2,63774
6198.46,2024-11-24,195000.0,1230.0,3,78,63774
1227.67,2024-11-25,1230.0,1224.0,3,36,63774
98167.0,2024-11-26,195000.0,1334.0,2,2,63774
150000.0,2024-11-27,150000.0,150000.0,1,1,63774
194900.0,2024-11-28,194900.0,194900.0,1,10,63774
2001.25,2024-11-30,2002.0,2001.0,2,4,63774
2002.0,2024-12-01,2002.0,2002.0,3,4,63774
2002.0,2024-12-03,2002.0,2002.0,2,2,63774
200000.0,2024-12-04,200000.0,200000.0,4,458,63774
2003.0,2024-12-05,2003.0,2003.0,1,13,63774
2005.67,2024-12-07,2006.0,2005.0,2,3,63774
2006.94,2024-12-11,2007.0,2006.0,3,17,63774
2013.0,2024-12-12,2013.0,2013.0,1,1,63774
236006.5,2024-12-15,470000.0,2013.0,4,4,63774
2013.0,2024-12-17,2013.0,2013.0,1,1,63774
2013.0,2024-12-19,2013.0,2013.0,1,20,63774
245956.5,2024-12-22,489900.0,2013.0,2,2,63774
2017.0,2024-12-23,2017.0,2017.0,1,1,63774
8271.91,2024-12-24,489900.0,2017.0,2,78,63774
2017.0,2024-12-25,2017.0,2017.0,1,1,63774
200000.0,2024-12-26,200000.0,200000.0,1,2,63774
272475.0,2024-12-27,489900.0,200000.0,3,4,63774
2022.0,2024-12-29,2022.0,2022.0,1,1,63774
2022.0,2024-12-31,2022.0,2022.0,1,1,63774
494900.0,2025-01-02,494900.0,494900.0,1,1,63774
2029.5,2025-01-03,2030.0,2029.0,2,2,63774
296552.4,2025-01-05,492900.0,2031.0,4,5,63774
44965.44,2025-01-06,493100.0,2032.0,7,61,63774
327419.0,2025-01-07,652800.0,2038.0,2,2,63774
2038.0,2025-01-09,2038.0,2038.0,2,2,63774
652800.0,2025-01-10,652800.0,652800.0,1,1,63774
327419.0,2025-01-11,652800.0,2038.0,2,2,63774
2039.0,2025-01-12,2040.0,2038.0,2,2,63774
652800.0,2025-01-13,652800.0,652800.0,1,1,63774
4999.0,2025-01-14,4999.0,4999.0,2,3,63774
5005.0,2025-01-16,5005.0,5005.0,2,2,63774
12120.0,2025-01-18,12120.0,12120.0,1,1,63774
157413.33,2025-01-19,448000.0,12120.0,3,3,63774
12120.0,2025-01-20,12120.0,12120.0,1,1,63774
229460.0,2025-01-21,446800.0,12120.0,2,2,63774
228960.0,2025-01-22,445800.0,12120.0,2,2,63774
120540.0,2025-01-23,445800.0,12120.0,4,4,63774
533647.5,2025-01-24,654000.0,12120.0,7,16,63774
12120.0,2025-01-25,12120.0,12120.0,2,2,63774
15990.0,2025-01-26,15990.0,15990.0,1,1,63774
15990.0,2025-01-28,15990.0,15990.0,2,2,63774
21000.0,2025-01-30,21000.0,21000.0,1,1,63774
21000.0,2025-01-31,21000.0,21000.0,1,1,63774
11528.5,2025-02-01,21050.0,2007.0,2,2,63774
638800.0,2025-02-02,638800.0,638800.0,1,1,63774
638000.0,2025-02-03,638000.0,638000.0,1,1,63774
639300.0,2025-02-05,639800.0,638800.0,2,2,63774
21265.0,2025-02-06,21270.0,21260.0,2,2,63774
21330.0,2025-02-08,21330.0,21330.0,1,1,63774
21336.67,2025-02-09,21340.0,21330.0,2,3,63774
22230.0,2025-02-11,22230.0,22230.0,1,1,63774
12138.5,2025-02-12,22270.0,2007.0,2,2,63774
22300.0,2025-02-13,22305.0,22295.0,3,3,63774
22370.0,2025-02-14,22380.0,22360.0,2,2,63774
69000.0,2025-02-15,69000.0,69000.0,2,11,63774
2007.0,2025-02-16,2007.0,2007.0,1,1,63774
338640.0,2025-02-17,654000.0,23280.0,2,2,63774
23330.0,2025-02-20,23330.0,23330.0,2,32,63774
21326.33,2025-02-22,59965.0,2007.0,3,6,63774
96600.0,2025-02-23,96600.0,96600.0,6,21,63774
96600.0,2025-02-24,96600.0,96600.0,4,119,63774
190840.0,2025-02-25,640000.0,41120.0,4,4,63774
51291.4,2025-02-26,71110.0,21563.5,4,5,63774
304272.0,2025-02-28,654000.0,71120.0,5,5,63774
36563.5,2025-03-01,71120.0,2007.0,2,2,63774
71120.0,2025-03-02,71120.0,71120.0,3,18,63774
71120.0,2025-03-03,71120.0,71120.0,1,1,63774
71120.0,2025-03-05,71120.0,71120.0,1,1,63774
71130.0,2025-03-06,71130.0,71130.0,1,1,63774
654000.0,2025-03-07,654000.0,654000.0,1,1,63774
71120.0,2025-03-09,71120.0,71120.0,1,1,63774
556853.33,2025-03-10,654000.0,71120.0,2,6,63774
52822.66,2025-03-13,71120.0,22330.0,4,64,63774
442110.0,2025-03-14,652000.0,22330.0,3,3,63774
22330.0,2025-03-15,22330.0,22330.0,2,2,63774
65010.0,2025-03-19,65010.0,65010.0,1,13,63774
25010.0,2025-03-20,25010.0,25010.0,1,1,63774
7512505.0,2025-03-21,15000000.0,25010.0,2,2,63774
7512510.0,2025-03-26,15000000.0,25020.0,2,2,63774
25030.0,2025-03-28,25030.0,25030.0,1,1,63774
25030.0,2025-03-29,25030.0,25030.0,6,7,63774
25030.0,2025-03-30,25030.0,25030.0,2,2,63774
25030.0,2025-04-03,25030.0,25030.0,2,2,63774
25030.0,2025-04-04,25030.0,25030.0,1,1,63774
25030.0,2025-04-06,25030.0,25030.0,3,3,63774
25030.0,2025-04-07,25030.0,25030.0,2,2,63774
25030.0,2025-04-08,25030.0,25030.0,1,1,63774
26000.0,2025-04-09,26000.0,26000.0,2,5,63774
26170.0,2025-04-11,26170.0,26170.0,3,3,63774
26170.0,2025-04-12,26170.0,26170.0,1,1,63774
26170.0,2025-04-18,26170.0,26170.0,1,1,63774
26170.0,2025-04-19,26170.0,26170.0,1,1,63774
63085.0,2025-04-20,100000.0,26170.0,4,4,63774
100000.0,2025-04-21,100000.0,100000.0,1,1,63774
63085.0,2025-04-22,100000.0,26170.0,2,2,63774
100000.0,2025-04-24,100000.0,100000.0,1,2,63774
63085.0,2025-04-25,100000.0,26170.0,2,2,63774
26170.0,2025-04-26,26170.0,26170.0,1,1,63774
26170.0,2025-04-28,26170.0,26170.0,1,1,63774
50000.0,2025-04-29,50000.0,50000.0,1,1,63774
50780.0,2025-04-30,100000.0,26170.0,2,3,63774
100000.0,2025-05-02,100000.0,100000.0,3,3,63774
26170.0,2025-05-03,26170.0,26170.0,1,1,63774
26175.0,2025-05-04,26180.0,26170.0,2,2,63774
26170.0,2025-05-05,26170.0,26170.0,1,1,63774
26195.0,2025-05-09,26200.0,26190.0,2,2,63774
26190.0,2025-05-10,26190.0,26190.0,1,1,63774
26190.0,2025-05-11,26190.0,26190.0,2,2,63774
26190.0,2025-05-12,26190.0,26190.0,1,1,63774
26190.0,2025-05-13,26190.0,26190.0,2,2,63774
26190.0,2025-05-14,26190.0,26190.0,1,1,63774
26190.0,2025-05-15,26190.0,26190.0,1,1,63774
115325.0,2025-05-17,380000.0,27100.0,4,4,63774
27100.0,2025-05-18,27100.0,27100.0,4,4,63774
27100.0,2025-05-19,27100.0,27100.0,2,2,63774
27100.0,2025-05-20,27100.0,27100.0,1,1,63774
27100.0,2025-05-22,27100.0,27100.0,1,1,63774
28100.0,2025-05-24,28100.0,28100.0,1,1,63774
28100.0,2025-05-26,28100.0,28100.0,2,2,63774
28100.0,2025-05-27,28100.0,28100.0,2,2,63774
28100.0,2025-05-29,28100.0,28100.0,3,3,63774
28200.0,2025-05-30,28200.0,28200.0,2,2,63774
28200.0,2025-05-31,28200.0,28200.0,2,2,63774
27377.5,2025-06-01,28200.0,27100.0,4,4,63774
27100.0,2025-06-02,27100.0,27100.0,2,2,63774
393066.67,2025-06-03,1125000.0,27100.0,3,3,63774
27100.0,2025-06-04,27100.0,27100.0,2,2,63774
27300.0,2025-06-05,27300.0,27300.0,4,4,63774
51000.0,2025-06-07,51000.0,51000.0,1,1,63774
2513085.0,2025-06-08,5000000.0,26170.0,2,2,63774
66202.0,2025-06-09,130000.0,50005.0,5,5,63774
51000.0,2025-06-12,51000.0,51000.0,2,2,63774
3025500.0,2025-06-13,6000000.0,51000.0,2,2,63774
51000.0,2025-06-14,51000.0,51000.0,1,1,63774
51000.0,2025-06-15,51000.0,51000.0,2,2,63774
51000.0,2025-06-16,51000.0,51000.0,1,1,63774
53666.67,2025-06-18,55000.0,51000.0,3,3,63774
51005.0,2025-06-19,51010.0,51000.0,2,2,63774
51000.0,2025-06-21,51000.0,51000.0,1,1,63774
323333.33,2025-06-22,870000.0,50000.0,3,3,63774
50000.0,2025-06-24,50000.0,50000.0,1,1,63774
70250.0,2024-05-01,70250.0,70250.0,2,2,63775
70270.0,2024-05-02,70270.0,70270.0,1,1,63775
70280.0,2024-05-03,70280.0,70280.0,1,1,63775
70290.0,2024-05-04,70290.0,70290.0,2,2,63775
70370.0,2024-05-07,70370.0,70370.0,1,1,63775
70370.0,2024-05-08,70370.0,70370.0,1,1,63775
70380.0,2024-05-10,70380.0,70380.0,2,2,63775
70420.0,2024-05-11,70420.0,70420.0,1,1,63775
70450.0,2024-05-13,70450.0,70450.0,1,1,63775
70500.0,2024-05-16,70500.0,70500.0,1,1,63775
70540.0,2024-05-19,70540.0,70540.0,1,1,63775
70540.0,2024-05-21,70540.0,70540.0,1,1,63775
70540.0,2024-05-22,70540.0,70540.0,1,1,63775
70550.0,2024-05-24,70550.0,70550.0,1,1,63775
70600.0,2024-05-25,70600.0,70600.0,1,1,63775
70630.0,2024-05-29,70630.0,70630.0,1,1,63775
70660.0,2024-06-01,70660.0,70660.0,1,1,63775
70660.0,2024-06-02,70660.0,70660.0,1,1,63775
70614.29,2024-06-04,70660.0,70550.0,5,35,63775
803000.0,2024-06-07,803000.0,803000.0,1,1,63775
0.01,2024-06-09,0.01,0.01,1,1,63775
553620.0,2024-06-11,2002500.0,70660.0,4,8,63775
70550.0,2024-06-12,70550.0,70550.0,1,1,63775
70710.0,2024-06-15,70710.0,70710.0,1,1,63775
70710.0,2024-06-17,70710.0,70710.0,2,2,63775
70710.0,2024-06-18,70710.0,70710.0,2,2,63775
70670.0,2024-06-20,70670.0,70670.0,1,1,63775
70710.0,2024-06-22,70710.0,70710.0,1,1,63775
70710.0,2024-06-23,70710.0,70710.0,1,1,63775
70720.0,2024-06-24,70720.0,70720.0,1,1,63775
2899500.0,2024-06-25,2900000.0,2899000.0,2,2,63775
70720.0,2024-06-26,70720.0,70720.0,1,1,63775
70720.0,2024-06-27,70720.0,70720.0,1,1,63775
70720.0,2024-06-28,70720.0,70720.0,2,2,63775
70720.0,2024-06-29,70720.0,70720.0,2,2,63775
70725.0,2024-07-03,70730.0,70720.0,2,2,63775
70720.0,2024-07-04,70720.0,70720.0,2,2,63775
1037146.67,2024-07-05,2970000.0,70720.0,3,3,63775
70720.0,2024-07-06,70720.0,70720.0,1,1,63775
70720.0,2024-07-07,70720.0,70720.0,1,1,63775
70730.0,2024-07-11,70730.0,70730.0,1,1,63775
70730.0,2024-07-12,70730.0,70730.0,1,1,63775
70730.0,2024-07-17,70730.0,70730.0,1,1,63775
70730.0,2024-07-18,70730.0,70730.0,1,1,63775
70740.0,2024-07-19,70740.0,70740.0,1,1,63775
70730.0,2024-07-23,70730.0,70730.0,3,3,63775
70730.0,2024-07-24,70730.0,70730.0,1,1,63775
2956000.0,2024-07-25,2956000.0,2956000.0,1,1,63775
70810.0,2024-07-28,70810.0,70810.0,3,3,63775
70810.0,2024-07-29,70810.0,70810.0,1,1,63775
2234700.0,2024-08-01,2956000.0,70800.0,4,4,63775
1519400.0,2024-08-02,2968000.0,70800.0,2,2,63775
70810.0,2024-08-03,70810.0,70810.0,1,1,63775
70815.0,2024-08-04,70820.0,70810.0,2,2,63775
70820.0,2024-08-08,70820.0,70820.0,2,2,63775
1518915.0,2024-08-09,2967000.0,70830.0,2,2,63775
70830.0,2024-08-10,70830.0,70830.0,1,1,63775
1519000.0,2024-08-11,2967000.0,71000.0,2,2,63775
71010.0,2024-08-12,71010.0,71010.0,2,2,63775
71020.0,2024-08-14,71020.0,71020.0,1,1,63775
71550.0,2024-08-15,72000.0,71100.0,2,2,63775
72010.0,2024-08-16,72010.0,72010.0,1,1,63775
72210.0,2024-08-17,72210.0,72210.0,1,1,63775
72215.0,2024-08-18,72220.0,72210.0,2,2,63775
